cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice,isExCard,isParadoxPokemon,isPaldeanStarter,isSVBoxLegendary,isSecretNumber,isTrainerPokemon,isPromo,isMasterBall,isTerastal
Froslass - 174/167,Froslass,gen4,174/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,10.55,2.356126,False,False,False,False,True,False,False,False,False
Phione - 175/167,Phione,gen4,175/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,9.15,2.213754,False,False,False,False,True,False,False,False,False
Cramorant - 176/167,Cramorant,gen8,176/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,4.26,1.449269,False,False,False,False,True,False,False,False,False
Heliolisk - 177/167,Heliolisk,gen6,177/167,Twilight Masquerade,Scarlet & Violet,pokemon,Lightning,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,3.89,1.358409,False,False,False,False,True,False,False,False,False
Wattrel - 178/167,Wattrel,gen9,178/167,Twilight Masquerade,Scarlet & Violet,pokemon,Lightning,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,3.9,1.360977,False,False,False,False,True,False,False,False,False
Chimecho - 179/167,Chimecho,gen3,179/167,Twilight Masquerade,Scarlet & Violet,pokemon,Psychic,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,4.15,1.423108,False,False,False,False,True,False,False,False,False
Enamorus - 180/167,Enamorus,gen8,180/167,Twilight Masquerade,Scarlet & Violet,pokemon,Psychic,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,5.83,1.763017,False,False,False,False,True,False,False,False,False
Hisuian Growlithe - 181/167,Hisuian Growlithe,gen1,181/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,23.48,3.156149,False,False,False,False,True,False,False,False,False
Probopass - 182/167,Probopass,gen4,182/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,4.04,1.396245,False,False,False,False,True,False,False,False,False
Timburr - 183/167,Timburr,gen5,183/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,4.65,1.536867,False,False,False,False,True,False,False,False,False
Lairon - 184/167,Lairon,gen3,184/167,Twilight Masquerade,Scarlet & Violet,pokemon,Metal,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,4.89,1.587192,False,False,False,False,True,False,False,False,False
Applin - 185/167,Applin,gen8,185/167,Twilight Masquerade,Scarlet & Violet,pokemon,Dragon,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,8.38,2.125848,False,False,False,False,True,False,False,False,False
Tatsugiri - 186/167,Tatsugiri,gen9,186/167,Twilight Masquerade,Scarlet & Violet,pokemon,Dragon,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,21.51,3.068518,False,False,False,False,True,False,False,False,False
Chansey - 187/167,Chansey,gen1,187/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,53.94,3.987872,False,False,False,False,True,False,False,False,False
Eevee - 188/167,Eevee,gen1,188/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Basic,Illustration Rare,Holofoil,none,False,False,False,True,False,91.03,4.511189,False,False,False,False,True,False,False,False,False
Sinistcha ex - 189/167,Sinistcha,gen9,189/167,Twilight Masquerade,Scarlet & Violet,pokemon,Grass,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,1.39,0.329304,True,False,False,False,True,False,False,False,False
Teal Mask Ogerpon ex - 190/167,Teal Mask Ogerpon,gen9,190/167,Twilight Masquerade,Scarlet & Violet,pokemon,Grass,Basic,Ultra Rare,Holofoil,none,True,False,False,False,False,6.37,1.851599,True,False,False,True,True,False,False,False,True
Magcargo ex - 191/167,Magcargo,gen2,191/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fire,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,1.58,0.457425,True,False,False,False,True,False,False,False,True
Hearthflame Mask Ogerpon ex - 192/167,Hearthflame Mask Ogerpon,gen9,192/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fire,Basic,Ultra Rare,Holofoil,none,True,False,False,False,False,2.4,0.875469,True,False,False,True,True,False,False,False,True
Palafin ex - 193/167,Palafin,gen9,193/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,1.65,0.500775,True,False,False,False,True,False,False,False,False
Wellspring Mask Ogerpon ex - 194/167,Wellspring Mask Ogerpon,gen9,194/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Basic,Ultra Rare,Holofoil,none,True,False,False,False,False,4.03,1.393766,True,False,False,True,True,False,False,False,True
Luxray ex - 195/167,Luxray,gen4,195/167,Twilight Masquerade,Scarlet & Violet,pokemon,Lightning,Stage 2,Ultra Rare,Holofoil,none,False,False,False,False,False,2.14,0.760806,True,False,False,False,True,False,False,False,False
Iron Thorns ex - 196/167,Iron Thorns,gen9,196/167,Twilight Masquerade,Scarlet & Violet,pokemon,Lightning,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,2.22,0.797507,True,True,False,False,True,False,False,False,False
Scream Tail ex - 197/167,Scream Tail,gen9,197/167,Twilight Masquerade,Scarlet & Violet,pokemon,Psychic,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,2.92,1.071584,True,True,False,False,True,False,False,False,False
Greninja ex - 198/167,Greninja,gen6,198/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Stage 2,Ultra Rare,Holofoil,none,False,False,True,False,False,14.62,2.68239,True,False,False,False,True,False,False,False,True
Cornerstone Mask Ogerpon ex - 199/167,Cornerstone Mask Ogerpon,gen9,199/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Basic,Ultra Rare,Holofoil,none,True,False,False,False,False,5.05,1.619388,True,False,False,True,True,False,False,False,True
Dragapult ex - 200/167,Dragapult,gen8,200/167,Twilight Masquerade,Scarlet & Violet,pokemon,Dragon,Stage 2,Ultra Rare,Holofoil,none,False,False,False,False,False,16.13,2.780681,True,False,False,False,True,False,False,False,True
Blissey ex - 201/167,Blissey,gen2,201/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,3.71,1.311032,True,False,False,False,True,False,False,False,False
Bloodmoon Ursaluna ex - 202/167,Bloodmoon Ursaluna,gen8,202/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,3.3,1.193922,True,False,False,False,True,False,False,False,False
Caretaker - 203/167,Caretaker,,203/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,False,0.82,-0.198451,False,False,False,False,True,False,False,False,False
Carmine - 204/167,Carmine,,204/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,True,7.86,2.061787,False,False,False,False,True,False,False,False,False
Hassel - 205/167,Hassel,,205/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,False,1.54,0.431782,False,False,False,False,True,False,False,False,False
Kieran - 206/167,Kieran,,206/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,False,3.26,1.181727,False,False,False,False,True,False,False,False,False
Lana's Aid - 207/167,Lana,,207/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,True,4.56,1.517323,False,False,False,False,True,False,False,False,False
Lucian - 208/167,Lucian,,208/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,False,1.57,0.451076,False,False,False,False,True,False,False,False,False
Perrin - 209/167,Perrin,,209/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,True,4.72,1.551809,False,False,False,False,True,False,False,False,False
Sinistcha ex - 210/167,Sinistcha,gen9,210/167,Twilight Masquerade,Scarlet & Violet,pokemon,Grass,Stage 1,Special Illustration Rare,Holofoil,none,False,False,False,False,False,22.55,3.115735,True,False,False,False,True,False,False,False,False
Teal Mask Ogerpon ex - 211/167,Teal Mask Ogerpon,gen9,211/167,Twilight Masquerade,Scarlet & Violet,pokemon,Grass,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,24.34,3.192121,True,False,False,True,True,False,False,False,True
Hearthflame Mask Ogerpon ex - 212/167,Hearthflame Mask Ogerpon,gen9,212/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fire,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,11.72,2.461297,True,False,False,True,True,False,False,False,True
Wellspring Mask Ogerpon ex - 213/167,Wellspring Mask Ogerpon,gen9,213/167,Twilight Masquerade,Scarlet & Violet,pokemon,Water,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,19.49,2.969902,True,False,False,True,True,False,False,False,True
Greninja ex - 214/167,Greninja,gen6,214/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Stage 2,Special Illustration Rare,Holofoil,none,False,False,True,False,False,363.04,5.894513,True,False,False,False,True,False,False,False,True
Cornerstone Mask Ogerpon ex - 215/167,Cornerstone Mask Ogerpon,gen9,215/167,Twilight Masquerade,Scarlet & Violet,pokemon,Fighting,Basic,Special Illustration Rare,Holofoil,none,True,False,False,False,False,15.68,2.752386,True,False,False,True,True,False,False,False,True
Bloodmoon Ursaluna ex - 216/167,Bloodmoon Ursaluna,gen8,216/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Basic,Special Illustration Rare,Holofoil,none,False,False,False,False,False,40.21,3.694116,True,False,False,False,True,False,False,False,False
Carmine - 217/167,Carmine,,217/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,73.99,4.30393,False,False,False,False,True,False,False,False,False
Kieran - 218/167,Kieran,,218/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,False,31.5,3.449988,False,False,False,False,True,False,False,False,False
Lana's Aid - 219/167,Lana,,219/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,34.73,3.547604,False,False,False,False,True,False,False,False,False
Perrin - 220/167,Perrin,,220/167,Twilight Masquerade,Scarlet & Violet,trainer,Supporter,,Special Illustration Rare,Holofoil,none,False,False,False,False,True,178.47,5.184421,False,False,False,False,True,False,False,False,False
Teal Mask Ogerpon ex - 221/167,Teal Mask Ogerpon,gen9,221/167,Twilight Masquerade,Scarlet & Violet,pokemon,Grass,Basic,Hyper Rare,Holofoil,none,True,False,False,False,False,9.8,2.282382,True,False,False,True,True,False,False,False,True
Bloodmoon Ursaluna ex - 222/167,Bloodmoon Ursaluna,gen8,222/167,Twilight Masquerade,Scarlet & Violet,pokemon,Colorless,Basic,Hyper Rare,Holofoil,none,False,False,False,False,False,8.67,2.159869,True,False,False,False,True,False,False,False,False
Buddy-Buddy Poffin,,,223/167,Twilight Masquerade,Scarlet & Violet,trainer,Item,,Hyper Rare,Holofoil,none,False,False,False,False,False,11.32,2.426571,False,False,False,False,True,False,False,False,False
Enhanced Hammer - 224/167,,,224/167,Twilight Masquerade,Scarlet & Violet,trainer,Item,,Hyper Rare,Holofoil,none,False,False,False,False,False,6.54,1.877937,False,False,False,False,True,False,False,False,False
Rescue Board,,,225/167,Twilight Masquerade,Scarlet & Violet,trainer,Tool,,Hyper Rare,Holofoil,none,False,False,False,False,False,3.06,1.118415,False,False,False,False,True,False,False,False,False
Luminous Energy,,,226/167,Twilight Masquerade,Scarlet & Violet,energy,Special Rainbow Energy,,Hyper Rare,Holofoil,none,False,False,False,False,False,5.46,1.697449,False,False,False,False,True,False,False,False,False
Venusaur ex,Venusaur,gen1,001/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,1.27,0.239017,True,False,False,False,False,False,False,False,False
Ledyba,Ledyba,gen2,002/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.13,-2.040221,False,False,False,False,False,False,False,False,False
Ledyba,Ledyba,gen2,002/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731,False,False,False,False,False,False,False,False,False
Ledian - 003/142,Ledian,gen2,003/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.09,-2.407946,False,False,False,False,False,False,False,False,False
Ledian - 003/142,Ledian,gen2,003/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128,False,False,False,False,False,False,False,False,False
Celebi,Celebi,gen2,004/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Normal,none,False,True,False,False,False,0.09,-2.407946,False,False,False,False,False,False,False,False,False
Celebi,Celebi,gen2,004/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Reverse Holofoil,none,False,True,False,False,False,0.18,-1.714798,False,False,False,False,False,False,False,False,False
Lileep - 005/142,Lileep,gen3,005/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.09,-2.407946,False,False,False,False,False,False,False,False,False
Lileep - 005/142,Lileep,gen3,005/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113,False,False,False,False,False,False,False,False,False
Cradily,Cradily,gen3,006/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Holofoil,none,False,False,False,False,False,0.13,-2.040221,False,False,False,False,False,False,False,False,False
Cradily,Cradily,gen3,006/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 2,Rare,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581,False,False,False,False,False,False,False,False,False
Carnivine,Carnivine,gen4,007/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.06,-2.813411,False,False,False,False,False,False,False,False,False
Carnivine,Carnivine,gen4,007/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221,False,False,False,False,False,False,False,False,False
Mow Rotom,Mow Rotom,gen4,008/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876,False,False,False,False,False,False,False,False,False
Mow Rotom,Mow Rotom,gen4,008/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957,False,False,False,False,False,False,False,False,False
Grubbin,Grubbin,gen7,009/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.03,-3.506558,False,False,False,False,False,False,False,False,False
Grubbin,Grubbin,gen7,009/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712,False,False,False,False,False,False,False,False,False
Gossifleur,Gossifleur,gen8,010/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876,False,False,False,False,False,False,False,False,False
Gossifleur,Gossifleur,gen8,010/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221,False,False,False,False,False,False,False,False,False
Eldegoss,Eldegoss,gen8,011/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.04,-3.218876,False,False,False,False,False,False,False,False,False
Eldegoss,Eldegoss,gen8,011/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.08,-2.525729,False,False,False,False,False,False,False,False,False
Applin,Applin,gen8,012/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.17,-1.771957,False,False,False,False,False,False,False,False,False
Applin,Applin,gen8,012/142,Stellar Crown,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294,False,False,False,False,False,False,False,False,False
