setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Ruby & Sapphire,Pelipper [Reverse Holo] #19,Pelipper,19,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/pelipper-reverse-holo-19
Ruby & Sapphire,Aron #49,Aron,49,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/aron-49
Ruby & Sapphire,Breloom [Reverse Holo] #16,Breloom,16,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/breloom-reverse-holo-16
Ruby & Sapphire,Kirlia [Reverse Holo] #34,Kirlia,34,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/kirlia-reverse-holo-34
Ruby & Sapphire,Koffing [Reverse Holo] #54,Koffing,54,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/koffing-reverse-holo-54
Ruby & Sapphire,Makuhita #58,Makuhita,58,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/makuhita-58
Ruby & Sapphire,Seaking [Reverse Holo] #21,Seaking,21,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/seaking-reverse-holo-21
Ruby & Sapphire,Lairon [Reverse Holo] #36,Lairon,36,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lairon-reverse-holo-36
Ruby & Sapphire,Wurmple [Reverse Holo] #78,Wurmple,78,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/wurmple-reverse-holo-78
Ruby & Sapphire,Shroomish [Reverse Holo] #69,Shroomish,69,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/shroomish-reverse-holo-69
Ruby & Sapphire,Beautifly [Reverse Holo] #2,Beautifly,2,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/beautifly-reverse-holo-2
Ruby & Sapphire,Poke Ball #86,Poke Ball,86,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/poke-ball-86
Ruby & Sapphire,Darkness Energy [Winner] #93,Darkness Energy [Winner],93,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/darkness-energy-winner-93
Ruby & Sapphire,Fire Energy [Professor Program 2004-2005] #108,Fire Energy [Professor Program 2004-2005],108,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/fire-energy-professor-program-2004-2005-108
Ruby & Sapphire,Nosepass #18,Nosepass,18,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/nosepass-18
Ruby & Sapphire,Electrike #30,Electrike,30,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/electrike-30
Ruby & Sapphire,Zigzagoon [Reverse Holo] #79,Zigzagoon,79,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/zigzagoon-reverse-holo-79
Ruby & Sapphire,Psychic Energy [Reverse Holo] #107,Psychic Energy,107,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/psychic-energy-reverse-holo-107
Ruby & Sapphire,Silcoon [Reverse Holo] #43,Silcoon,43,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/silcoon-reverse-holo-43
Ruby & Sapphire,Fighting Energy #105,Fighting Energy,105,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/fighting-energy-105
Ruby & Sapphire,Grovyle [Reverse Holo] #31,Grovyle,31,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/grovyle-reverse-holo-31
Ruby & Sapphire,Manectric #39,Manectric,39,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/manectric-39
Ruby & Sapphire,Combusken [Reverse Holo] #28,Combusken,28,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/combusken-reverse-holo-28
Ruby & Sapphire,Ralts [Reverse Holo] #66,Ralts,66,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/ralts-reverse-holo-66
Ruby & Sapphire,Donphan [Reverse Holo] #17,Donphan,17,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/donphan-reverse-holo-17
Ruby & Sapphire,Vigoroth #47,Vigoroth,47,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/vigoroth-47
Ruby & Sapphire,Lady Outing #83,Lady Outing,83,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lady-outing-83
Ruby & Sapphire,Gardevoir [Kevin Nguyen] #7,Gardevoir [Kevin Nguyen],7,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/gardevoir-kevin-nguyen-7
Ruby & Sapphire,Lady Outing [Reverse Holo] #83,Lady Outing,83,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lady-outing-reverse-holo-83
Ruby & Sapphire,Grass Energy [2005] #104,Grass Energy [2005],104,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/grass-energy-2005-104
Ruby & Sapphire,Lightning Energy [Professor Program] #109,Lightning Energy [Professor Program],109,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lightning-energy-professor-program-109
Ruby & Sapphire,Lairon [Reverse Holo] #37,Lairon,37,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lairon-reverse-holo-37
Ruby & Sapphire,Linoone [Reverse Holo] #38,Linoone,38,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/linoone-reverse-holo-38
Ruby & Sapphire,Aron [Reverse Holo] #50,Aron,50,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/aron-reverse-holo-50
Ruby & Sapphire,Metal Energy [Winner] #94,Metal Energy [Winner],94,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/metal-energy-winner-94
Ruby & Sapphire,Energy Restore #81,Energy Restore,81,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-restore-81
Ruby & Sapphire,Energy Switch #82,Energy Switch,82,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-switch-82
Ruby & Sapphire,Oran Berry #85,Oran Berry,85,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/oran-berry-85
Ruby & Sapphire,Fire Energy [Reverse Holo] #108,Fire Energy,108,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/fire-energy-reverse-holo-108
Ruby & Sapphire,Hariyama [Reverse Holo] #8,Hariyama,8,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/hariyama-reverse-holo-8
Ruby & Sapphire,Aron #25,Aron,25,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/aron-25
Ruby & Sapphire,Lum Berry #84,Lum Berry,84,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lum-berry-84
Ruby & Sapphire,Water Energy [Reverse Holo] #106,Water Energy,106,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/water-energy-reverse-holo-106
Ruby & Sapphire,Lightning Energy [Reverse Holo] #109,Lightning Energy,109,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lightning-energy-reverse-holo-109
Ruby & Sapphire,Nosepass [Reverse Holo] #18,Nosepass,18,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/nosepass-reverse-holo-18
Ruby & Sapphire,Cascoon [Reverse Holo] #26,Cascoon,26,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/cascoon-reverse-holo-26
Ruby & Sapphire,Makuhita [Reverse Holo] #56,Makuhita,56,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/makuhita-reverse-holo-56
Ruby & Sapphire,Wingull [Reverse Holo] #77,Wingull,77,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/wingull-reverse-holo-77
Ruby & Sapphire,Fighting Energy [Reverse Holo] #105,Fighting Energy,105,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/fighting-energy-reverse-holo-105
Ruby & Sapphire,Cascoon #26,Cascoon,26,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/cascoon-26
Ruby & Sapphire,Hariyama [Reverse Holo] #33,Hariyama,33,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/hariyama-reverse-holo-33
Ruby & Sapphire,Goldeen [Reverse Holo] #55,Goldeen,55,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/goldeen-reverse-holo-55
Ruby & Sapphire,Professor Birch #89,Professor Birch,89,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/professor-birch-89
Ruby & Sapphire,Grass energy [2004] #104,Grass energy [2004],104,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/grass-energy-2004-104
Ruby & Sapphire,Silcoon #43,Silcoon,43,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/silcoon-43
Ruby & Sapphire,Slakoth [Reverse Holo] #45,Slakoth,45,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/slakoth-reverse-holo-45
Ruby & Sapphire,Swellow [Reverse Holo] #46,Swellow,46,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/swellow-reverse-holo-46
Ruby & Sapphire,Skitty [Reverse Holo] #71,Skitty,71,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/skitty-reverse-holo-71
Ruby & Sapphire,Aron [Reverse Holo] #25,Aron,25,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/aron-reverse-holo-25
Ruby & Sapphire,Energy Removal 2 #80,Energy Removal 2,80,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-removal-2-80
Ruby & Sapphire,Poke Ball [Reverse Holo] #86,Poke Ball,86,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/poke-ball-reverse-holo-86
Ruby & Sapphire,Switch [Reverse Holo] #92,Switch,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/switch-reverse-holo-92
Ruby & Sapphire,Poochyena [Reverse Holo] #65,Poochyena,65,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/poochyena-reverse-holo-65
Ruby & Sapphire,Taillow [Reverse Holo] #72,Taillow,72,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/taillow-reverse-holo-72
Ruby & Sapphire,Energy Restore [Reverse Holo] #81,Energy Restore,81,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-restore-reverse-holo-81
Ruby & Sapphire,Rainbow Energy [Reverse Holo] #95,Rainbow Energy,95,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/rainbow-energy-reverse-holo-95
Ruby & Sapphire,Delcatty [Reverse Holo] #29,Delcatty,29,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/delcatty-reverse-holo-29
Ruby & Sapphire,Hariyama EX #33,Hariyama EX,33,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/hariyama-ex-33
Ruby & Sapphire,Lairon #36,Lairon,36,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lairon-36
Ruby & Sapphire,Vigoroth [Reverse Holo] #47,Vigoroth,47,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/vigoroth-reverse-holo-47
Ruby & Sapphire,Electrike [Reverse Holo] #53,Electrike,53,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/electrike-reverse-holo-53
Ruby & Sapphire,Pokemon Reversal [Reverse Holo] #87,Pokemon Reversal,87,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/pokemon-reversal-reverse-holo-87
Ruby & Sapphire,Professor Birch [Reverse Holo] #89,Professor Birch,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/professor-birch-reverse-holo-89
Ruby & Sapphire,Manectric [Reverse Holo] #39,Manectric,39,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/manectric-reverse-holo-39
Ruby & Sapphire,Aron [Reverse Holo] #49,Aron,49,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/aron-reverse-holo-49
Ruby & Sapphire,Poochyena [Reverse Holo] #63,Poochyena,63,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/poochyena-reverse-holo-63
Ruby & Sapphire,Linoone #38,Linoone,38,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/linoone-38
Ruby & Sapphire,Makuhita [Reverse Holo] #58,Makuhita,58,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/makuhita-reverse-holo-58
Ruby & Sapphire,Energy Removal 2 [Reverse Holo] #80,Energy Removal 2,80,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-removal-2-reverse-holo-80
Ruby & Sapphire,Oran Berry [Winner] #85,Oran Berry [Winner],85,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/oran-berry-winner-85
Ruby & Sapphire,Darkness Energy [Holo] #93,Darkness Energy,93,Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/darkness-energy-holo-93
Ruby & Sapphire,Metal Energy [Reverse Holo] #94,Metal Energy,94,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/metal-energy-reverse-holo-94
Ruby & Sapphire,Grass Energy [Reverse Holo] #104,Grass Energy,104,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/grass-energy-reverse-holo-104
Ruby & Sapphire,Water Energy [Professor Program 2004-2005] #106,Water Energy [Professor Program 2004-2005],106,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/water-energy-professor-program-2004-2005-106
Ruby & Sapphire,Electrike [Reverse Holo] #52,Electrike,52,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/electrike-reverse-holo-52
Ruby & Sapphire,Energy Switch [Reverse Holo] #82,Energy Switch,82,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-switch-reverse-holo-82
Ruby & Sapphire,Lum Berry [Reverse Holo] #84,Lum Berry,84,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/lum-berry-reverse-holo-84
Ruby & Sapphire,Oran Berry [Reverse Holo] #85,Oran Berry,85,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/oran-berry-reverse-holo-85
Ruby & Sapphire,Pokenav [Reverse Holo] #88,Pokenav,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/pokenav-reverse-holo-88
Ruby & Sapphire,Numel [Reverse Holo] #61,Numel,61,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/numel-reverse-holo-61
Ruby & Sapphire,Energy Search [Reverse Holo] #90,Energy Search,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/energy-search-reverse-holo-90
Ruby & Sapphire,Potion [Reverse Holo] #91,Potion,91,Reverse Holo,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/potion-reverse-holo-91
Ruby & Sapphire,Mudkip [Jumbo] #59,Mudkip [Jumbo],59,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/mudkip-jumbo-59
Ruby & Sapphire,Torchic [Jumbo] #74,Torchic [Jumbo],74,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/torchic-jumbo-74
Ruby & Sapphire,Oran Berry [Jumbo] #85,Oran Berry [Jumbo],85,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/oran-berry-jumbo-85
Ruby & Sapphire,Metal Energy [Jumbo] #94,Metal Energy [Jumbo],94,Normal,https://www.pricecharting.com/game/pokemon-ruby-&-sapphire/metal-energy-jumbo-94
Dragon,Rayquaza EX #97,Rayquaza EX,97,Normal,https://www.pricecharting.com/game/pokemon-dragon/rayquaza-ex-97
Dragon,Charizard #100,Charizard,100,Normal,https://www.pricecharting.com/game/pokemon-dragon/charizard-100
Dragon,Dragonite EX #90,Dragonite EX,90,Normal,https://www.pricecharting.com/game/pokemon-dragon/dragonite-ex-90
Dragon,Latios EX #94,Latios EX,94,Normal,https://www.pricecharting.com/game/pokemon-dragon/latios-ex-94
Dragon,Latias EX #93,Latias EX,93,Normal,https://www.pricecharting.com/game/pokemon-dragon/latias-ex-93
Dragon,Ampharos EX #89,Ampharos EX,89,Normal,https://www.pricecharting.com/game/pokemon-dragon/ampharos-ex-89
Dragon,Kingdra EX #92,Kingdra EX,92,Normal,https://www.pricecharting.com/game/pokemon-dragon/kingdra-ex-92
Dragon,Charmander #98,Charmander,98,Normal,https://www.pricecharting.com/game/pokemon-dragon/charmander-98
Dragon,Salamence #19,Salamence,19,Normal,https://www.pricecharting.com/game/pokemon-dragon/salamence-19
Dragon,Golem EX #91,Golem EX,91,Normal,https://www.pricecharting.com/game/pokemon-dragon/golem-ex-91
Dragon,Roselia #9,Roselia,9,Normal,https://www.pricecharting.com/game/pokemon-dragon/roselia-9
Dragon,Gyarados #32,Gyarados,32,Normal,https://www.pricecharting.com/game/pokemon-dragon/gyarados-32
Dragon,Absol [Holo] #1,Absol,1,Holo,https://www.pricecharting.com/game/pokemon-dragon/absol-holo-1
Dragon,Charmeleon #99,Charmeleon,99,Normal,https://www.pricecharting.com/game/pokemon-dragon/charmeleon-99
Dragon,Crawdaunt #3,Crawdaunt,3,Normal,https://www.pricecharting.com/game/pokemon-dragon/crawdaunt-3
Dragon,Muk EX #96,Muk EX,96,Normal,https://www.pricecharting.com/game/pokemon-dragon/muk-ex-96
Dragon,Charizard [National Championships] #100,Charizard [National Championships],100,Normal,https://www.pricecharting.com/game/pokemon-dragon/charizard-national-championships-100
Dragon,Salamence #10,Salamence,10,Normal,https://www.pricecharting.com/game/pokemon-dragon/salamence-10
Dragon,Magcargo EX #95,Magcargo EX,95,Normal,https://www.pricecharting.com/game/pokemon-dragon/magcargo-ex-95
Dragon,Flygon #15,Flygon,15,Normal,https://www.pricecharting.com/game/pokemon-dragon/flygon-15
Dragon,TV Reporter [Reverse Holo] #88,TV Reporter,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-dragon/tv-reporter-reverse-holo-88
Dragon,Altaria #2,Altaria,2,Normal,https://www.pricecharting.com/game/pokemon-dragon/altaria-2
Dragon,Dragonair #14,Dragonair,14,Normal,https://www.pricecharting.com/game/pokemon-dragon/dragonair-14
Dragon,Plusle #8,Plusle,8,Normal,https://www.pricecharting.com/game/pokemon-dragon/plusle-8
Dragon,Gyarados [Reverse Holo] #32,Gyarados,32,Reverse Holo,https://www.pricecharting.com/game/pokemon-dragon/gyarados-reverse-holo-32
Dragon,Minun #7,Minun,7,Normal,https://www.pricecharting.com/game/pokemon-dragon/minun-7
Dragon,Magikarp #60,Magikarp,60,Normal,https://www.pricecharting.com/game/pokemon-dragon/magikarp-60
Dragon,Flygon #4,Flygon,4,Normal,https://www.pricecharting.com/game/pokemon-dragon/flygon-4
Dragon,Charmander [City Championships] #98,Charmander [City Championships],98,Normal,https://www.pricecharting.com/game/pokemon-dragon/charmander-city-championships-98
Dragon,Grimer #57,Grimer,57,Normal,https://www.pricecharting.com/game/pokemon-dragon/grimer-57
Dragon,Mudkip #65,Mudkip,65,Normal,https://www.pricecharting.com/game/pokemon-dragon/mudkip-65
Dragon,Numel #69,Numel,69,Normal,https://www.pricecharting.com/game/pokemon-dragon/numel-69
Dragon,Golem #5,Golem,5,Normal,https://www.pricecharting.com/game/pokemon-dragon/golem-5
Dragon,Shuppet #43,Shuppet,43,Normal,https://www.pricecharting.com/game/pokemon-dragon/shuppet-43
Dragon,Torkoal #12,Torkoal,12,Normal,https://www.pricecharting.com/game/pokemon-dragon/torkoal-12
Dragon,Mudkip [Reverse Holo] #65,Mudkip,65,Reverse Holo,https://www.pricecharting.com/game/pokemon-dragon/mudkip-reverse-holo-65
Dragon,Magikarp [Reverse Holo] #60,Magikarp,60,Reverse Holo,https://www.pricecharting.com/game/pokemon-dragon/magikarp-reverse-holo-60
Dragon,Horsea #58,Horsea,58,Normal,https://www.pricecharting.com/game/pokemon-dragon/horsea-58
Dragon,Salamence [Reverse Holo] #19,Salamence,19,Reverse Holo,https://www.pricecharting.com/game/pokemon-dragon/salamence-reverse-holo-19
Dragon,Shedinja #11,Shedinja,11,Normal,https://www.pricecharting.com/game/pokemon-dragon/shedinja-11
Dragon,Gyarados [Prerelease] #32,Gyarados [Prerelease],32,Normal,https://www.pricecharting.com/game/pokemon-dragon/gyarados-prerelease-32
Dragon,Houndour #59,Houndour,59,Normal,https://www.pricecharting.com/game/pokemon-dragon/houndour-59
Dragon,Trapinch #78,Trapinch,78,Normal,https://www.pricecharting.com/game/pokemon-dragon/trapinch-78
Dragon,Skarmory #21,Skarmory,21,Normal,https://www.pricecharting.com/game/pokemon-dragon/skarmory-21
Dragon,Flygon [Cosmos] #15,Flygon [Cosmos],15,Normal,https://www.pricecharting.com/game/pokemon-dragon/flygon-cosmos-15
Dragon,Dratini #26,Dratini,26,Normal,https://www.pricecharting.com/game/pokemon-dragon/dratini-26
Dragon,Seadra #40,Seadra,40,Normal,https://www.pricecharting.com/game/pokemon-dragon/seadra-40
Dragon,Treecko #80,Treecko,80,Normal,https://www.pricecharting.com/game/pokemon-dragon/treecko-80
