cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice
Roselia,Roselia,gen3,008/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Roselia,Roselia,gen3,008/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Bianca's Devotion - 142/162,Bianca,,142/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Bianca's Devotion - 142/162,Bianca,,142/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Boxed Order,,,143/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Boxed Order,,,143/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Torterra ex - 012/162,Torterra,gen4,012/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,0.88,-0.127833
Buddy-Buddy Poffin,,,144/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.2,-1.609438
Buddy-Buddy Poffin,,,144/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.42,-0.867501
Ciphermaniac's Codebreaking - 145/162,Ciphermaniac,,145/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294
Ciphermaniac's Codebreaking - 145/162,Ciphermaniac,,145/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712
Eri - 146/162,Eri,,146/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.29,-1.237874
Eri - 146/162,Eri,,146/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.2,-1.609438
Explorer's Guidance - 147/162,Explorer,,147/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.21,-1.560648
Explorer's Guidance - 147/162,Explorer,,147/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.32,-1.139434
Full Metal Lab,,,148/162,Temporal Forces,Scarlet & Violet,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712
Full Metal Lab,,,148/162,Temporal Forces,Scarlet & Violet,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Future Booster Energy Capsule,,,149/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Future Booster Energy Capsule,,,149/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Hand Trimmer,,,150/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Hand Trimmer,,,150/162,Temporal Forces,Scarlet & Violet,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Heavy Baton,,,151/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Heavy Baton,,,151/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Normal,none,False,False,False,False,False,0.16,-1.832581
Hero's Cape,,,152/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,15.33,2.729812
Master Ball,,,153/162,Temporal Forces,Scarlet & Violet,trainer,Item,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,1.51,0.41211
Grotle - 011/162,Grotle,gen4,011/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,True,False,False,0.15,-1.89712
Grotle - 011/162,Grotle,gen4,011/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,True,False,False,0.2,-1.609438
Maximum Belt,,,154/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,0.63,-0.462035
Morty's Conviction - 155/162,Morty,,155/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.18,-1.714798
Morty's Conviction - 155/162,Morty,,155/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.29,-1.237874
Cottonee,Cottonee,gen5,014/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.11,-2.207275
Cottonee,Cottonee,gen5,014/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Perilous Jungle,,,156/162,Temporal Forces,Scarlet & Violet,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Perilous Jungle,,,156/162,Temporal Forces,Scarlet & Violet,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Prime Catcher,,,157/162,Temporal Forces,Scarlet & Violet,trainer,Item,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,0.85,-0.162519
Reboot Pod,,,158/162,Temporal Forces,Scarlet & Violet,trainer,Item,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,0.32,-1.139434
Whimsicott,Whimsicott,gen5,015/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Whimsicott,Whimsicott,gen5,015/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.1,-2.302585
Rescue Board,,,159/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Rescue Board,,,159/162,Temporal Forces,Scarlet & Violet,trainer,Tool,,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712
Deerling - 016/162,Deerling,gen5,016/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Deerling - 016/162,Deerling,gen5,016/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Salvatore - 160/162,Salvatore,,160/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Salvatore - 160/162,Salvatore,,160/162,Temporal Forces,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Bramblin,Bramblin,gen9,020/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Bramblin,Bramblin,gen9,020/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Mist Energy,,,161/162,Temporal Forces,Scarlet & Violet,energy,Special Rainbow Energy,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.86,-0.150823
Mist Energy,,,161/162,Temporal Forces,Scarlet & Violet,energy,Special Rainbow Energy,,Uncommon,Normal,none,False,False,False,False,False,0.45,-0.798508
Neo Upper Energy,,,162/162,Temporal Forces,Scarlet & Violet,energy,Special Rainbow Energy,,ACE SPEC Rare,Holofoil,none,False,False,False,False,False,14.02,2.640485
Roserade,Roserade,gen4,009/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Roserade,Roserade,gen4,009/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Turtwig,Turtwig,gen4,010/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.27,-1.309333
Turtwig,Turtwig,gen4,010/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,True,False,False,0.16,-1.832581
Shaymin,Shaymin,gen4,013/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Reverse Holofoil,none,False,True,False,False,False,0.13,-2.040221
Shaymin,Shaymin,gen4,013/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Normal,none,False,True,False,False,False,0.08,-2.525729
Sawsbuck - 017/162,Sawsbuck,gen5,017/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.18,-1.714798
Sawsbuck - 017/162,Sawsbuck,gen5,017/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Grubbin,Grubbin,gen7,018/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Grubbin,Grubbin,gen7,018/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Dhelmise,Dhelmise,gen7,019/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Dhelmise,Dhelmise,gen7,019/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Brambleghast,Brambleghast,gen9,021/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.08,-2.525729
Brambleghast,Brambleghast,gen9,021/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.18,-1.714798
Scovillain ex,Scovillain,gen9,022/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,0.61,-0.494296
Rellor,Rellor,gen9,023/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Rellor,Rellor,gen9,023/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Rabsca,Rabsca,gen9,024/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.18,-1.714798
Rabsca,Rabsca,gen9,024/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Iron Leaves ex - 025/162,Iron Leaves,gen9,025/162,Temporal Forces,Scarlet & Violet,pokemon,Grass,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.8,-0.223144
Ponyta,Ponyta,gen1,026/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.14,-1.966113
Ponyta,Ponyta,gen1,026/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Rapidash,Rapidash,gen1,027/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.14,-1.966113
Rapidash,Rapidash,gen1,027/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Slugma,Slugma,gen2,028/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Slugma,Slugma,gen2,028/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Magcargo,Magcargo,gen2,029/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294
Magcargo,Magcargo,gen2,029/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.16,-1.832581
Victini,Victini,gen5,030/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,True,False,False,False,0.1,-2.302585
Victini,Victini,gen5,030/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,True,False,False,False,0.2,-1.609438
Heatmor,Heatmor,gen5,031/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Heatmor,Heatmor,gen5,031/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Litten - 032/162,Litten,gen7,032/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.16,-1.832581
Litten - 032/162,Litten,gen7,032/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,True,False,False,0.1,-2.302585
Torracat,Torracat,gen7,033/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Common,Normal,none,False,False,True,False,False,0.15,-1.89712
Torracat,Torracat,gen7,033/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Common,Reverse Holofoil,none,False,False,True,False,False,0.21,-1.560648
Incineroar ex - 034/162,Incineroar,gen7,034/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,0.75,-0.287682
Turtonator,Turtonator,gen7,035/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Turtonator,Turtonator,gen7,035/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Sizzlipede,Sizzlipede,gen8,036/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Sizzlipede,Sizzlipede,gen8,036/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Centiskorch,Centiskorch,gen8,037/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Centiskorch,Centiskorch,gen8,037/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Gouging Fire ex - 038/162,Gouging Fire,gen9,038/162,Temporal Forces,Scarlet & Violet,pokemon,Fire,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.69,-0.371064
Totodile,Totodile,gen2,039/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.32,-1.139434
Totodile,Totodile,gen2,039/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,True,False,False,0.24,-1.427116
Croconaw,Croconaw,gen2,040/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Common,Reverse Holofoil,none,False,False,True,False,False,0.33,-1.108663
Croconaw,Croconaw,gen2,040/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Common,Normal,none,False,False,True,False,False,0.26,-1.347074
Feraligatr,Feraligatr,gen2,041/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 2,Rare,Holofoil,none,False,False,True,False,False,0.25,-1.386294
Feraligatr,Feraligatr,gen2,041/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 2,Rare,Reverse Holofoil,none,False,False,True,False,False,0.46,-0.776529
Carvanha,Carvanha,gen3,042/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Carvanha,Carvanha,gen3,042/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Sharpedo,Sharpedo,gen3,043/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.21,-1.560648
Sharpedo,Sharpedo,gen3,043/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Keldeo,Keldeo,gen5,044/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Uncommon,Normal,none,False,True,False,False,False,0.16,-1.832581
Keldeo,Keldeo,gen5,044/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Uncommon,Reverse Holofoil,none,False,True,False,False,False,0.19,-1.660731
Snom - 045/162,Snom,gen8,045/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.13,-2.040221
Snom - 045/162,Snom,gen8,045/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.25,-1.386294
Frosmoth,Frosmoth,gen8,046/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Common,Normal,none,False,False,False,False,False,0.16,-1.832581
Frosmoth,Frosmoth,gen8,046/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Wiglett,Wiglett,gen9,047/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.18,-1.714798
Wiglett,Wiglett,gen9,047/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.13,-2.040221
Finizen,Finizen,gen9,048/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Finizen,Finizen,gen9,048/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Palafin,Palafin,gen9,049/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Palafin,Palafin,gen9,049/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Walking Wake ex - 050/162,Walking Wake,gen9,050/162,Temporal Forces,Scarlet & Violet,pokemon,Water,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.69,-0.371064
Pikachu,Pikachu,gen1,051/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.4,-0.916291
Pikachu,Pikachu,gen1,051/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Basic,Common,Normal,none,False,False,False,False,False,0.27,-1.309333
Raichu,Raichu,gen1,052/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Common,Normal,none,False,False,False,False,False,0.18,-1.714798
Raichu,Raichu,gen1,052/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Electabuzz,Electabuzz,gen1,053/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Electabuzz,Electabuzz,gen1,053/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Electivire,Electivire,gen4,054/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Electivire,Electivire,gen4,054/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Charjabug - 055/162,Charjabug,gen7,055/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Charjabug - 055/162,Charjabug,gen7,055/162,Temporal Forces,Scarlet & Violet,pokemon,Lightning,Stage 1,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
